length,steps,bank,candidate,probe,geometry,initial_cosine,max_sum_error,max_step_error,minimum_probability,stationary_fraction,endpoint_fr_distance
0.2,30,scratch,55,6,p_euclidean,1.0,1.6653345369377348e-16,1.571971719460663e-13,0.006795050477912852,0.0,0.19995000424757423
0.2,30,scratch,55,6,fisher,1.0,1.0842021724855044e-18,1.0925635396397126e-13,0.0071276424953774665,0.0,0.19973335903576925
0.2,30,scratch,55,7,p_euclidean,1.0,1.6653345369377348e-16,1.571971719460663e-13,0.005448769375333907,0.0,0.1999383916050144
0.2,30,scratch,55,7,fisher,1.0,1.0842021724855044e-18,1.571971719460663e-13,0.006170143374085773,0.0,0.19973668042705406
0.2,30,scratch,55,8,p_euclidean,1.0,1.734723475976807e-16,1.571971719460663e-13,0.00638746462224725,0.0,0.19995855942365112
0.2,30,scratch,55,8,fisher,1.0,1.3010426069826053e-18,1.571971719460663e-13,0.006785672445540297,0.0,0.19974986595993455
0.2,30,scratch,55,9,p_euclidean,1.0000000000000002,1.3877787807814457e-16,1.571971719460663e-13,0.0059073931844512186,0.0,0.1999630362529831
0.2,30,scratch,55,9,fisher,1.0000000000000002,1.5178830414797062e-18,9.058379046855691e-14,0.006480509992478839,0.0,0.19974780346055293
0.2,30,scratch,55,10,p_euclidean,1.0,2.220446049250313e-16,1.0925635396397126e-13,0.005967499025829709,0.0,0.19995338075664382
0.2,30,scratch,55,10,fisher,1.0,1.3010426069826053e-18,1.571971719460663e-13,0.006485235950551345,0.0,0.19973881932258494
0.2,30,scratch,55,11,p_euclidean,1.0,1.8041124150158794e-16,1.571971719460663e-13,0.006398491562008308,0.0,0.19996695215043608
0.2,30,scratch,55,11,fisher,1.0,1.3010426069826053e-18,1.571971719460663e-13,0.006784418549520159,0.0,0.19976544887268835
0.2,30,scratch,55,12,p_euclidean,1.0,2.0816681711721685e-16,1.0925635396397126e-13,0.006033152091205357,0.0,0.19996919587456263
0.2,30,scratch,55,12,fisher,1.0,1.0842021724855044e-18,1.571971719460663e-13,0.006517310785343338,0.0,0.19975192496142394
0.2,30,scratch,55,13,p_euclidean,1.0,2.1510571102112408e-16,1.0925635396397126e-13,0.0060520693398885975,0.0,0.19996053996680085
0.2,30,scratch,55,13,fisher,1.0,1.0842021724855044e-18,1.571971719460663e-13,0.006559177659514088,0.0,0.19976732028286784
0.2,30,scratch,55,14,p_euclidean,1.0,1.942890293094024e-16,1.571971719460663e-13,0.006554527908252571,0.0,0.19997025717265018
0.2,30,scratch,55,14,fisher,1.0,9.215718466126788e-19,1.571971719460663e-13,0.006941987418837776,0.0,0.1997429320075699
0.2,30,scratch,55,15,p_euclidean,1.0000000000000002,1.8041124150158794e-16,1.0925635396397126e-13,0.006122167010802791,0.0,0.19995673863163088
0.2,30,scratch,55,15,fisher,1.0000000000000002,1.951563910473908e-18,1.0925635396397126e-13,0.006601600683371971,0.0,0.1997586622955992
0.2,30,scratch,56,0,p_euclidean,1.0,4.440892098500626e-16,1.571971719460663e-13,0.0035693512134580842,0.0,0.1939367936284366
0.2,30,scratch,56,0,fisher,1.0,1.734723475976807e-18,1.571971719460663e-13,0.0045913384568515465,0.0,0.19746011618630208
0.2,30,scratch,56,1,p_euclidean,1.0,4.440892098500626e-16,1.571971719460663e-13,0.002957111245727897,0.0,0.19331091657179145
0.2,30,scratch,56,1,fisher,1.0,2.8189256484623115e-18,9.058379046855691e-14,0.004286277199780537,0.0,0.19757793852393954
0.2,30,scratch,56,2,p_euclidean,1.0,9.992007221626409e-16,1.0925635396397126e-13,0.002958442780344346,0.0,0.19341726467427867
0.2,30,scratch,56,2,fisher,1.0,3.469446951953614e-18,1.571971719460663e-13,0.004313113178523451,0.0,0.19751319468243836
0.2,30,scratch,56,3,p_euclidean,1.0,6.661338147750939e-16,1.0925635396397126e-13,0.004124921102901225,0.0,0.19587695633686317
0.2,30,scratch,56,3,fisher,1.0,2.168404344971009e-18,1.571971719460663e-13,0.005050040163596004,0.0,0.1980635799766826
0.2,30,scratch,56,4,p_euclidean,1.0,2.7755575615628914e-16,1.571971719460663e-13,0.0028200449895379983,0.0,0.19380333076333492
0.2,30,scratch,56,4,fisher,1.0,2.168404344971009e-18,1.571971719460663e-13,0.004492635750717005,0.0,0.19751347809554515
0.2,30,scratch,56,5,p_euclidean,1.0,6.38378239159465e-16,1.571971719460663e-13,0.0035317272337295597,0.0,0.19339607202066406
0.2,30,scratch,56,5,fisher,1.0,2.6020852139652106e-18,1.0925635396397126e-13,0.004886934280906213,0.0,0.1976649091401399
0.2,30,scratch,56,6,p_euclidean,0.9999999999999998,3.885780586188048e-16,1.7586973544148066e-13,0.0022763936023125655,0.0,0.19017882081211498
0.2,30,scratch,56,6,fisher,0.9999999999999998,2.8189256484623115e-18,1.571971719460663e-13,0.004139063458442713,0.0,0.19721109806188677
0.2,30,scratch,56,7,p_euclidean,0.9999999999999998,3.885780586188048e-16,1.0925635396397126e-13,0.00511716399381558,0.0,0.1964792780955449
0.2,30,scratch,56,7,fisher,0.9999999999999998,2.6020852139652106e-18,1.571971719460663e-13,0.005740019364749098,0.0,0.19799246341176988
0.2,30,scratch,56,8,p_euclidean,0.9999999999999997,4.440892098500626e-16,1.571971719460663e-13,0.004245820324948026,0.0,0.196403678057852
0.2,30,scratch,56,8,fisher,0.9999999999999997,2.168404344971009e-18,1.571971719460663e-13,0.005283755417007843,0.0,0.1982607337728813
0.2,30,scratch,56,9,p_euclidean,1.0000000000000002,5.551115123125783e-16,9.058379046855691e-14,0.004429999729566088,0.0,0.1963274332799254
0.2,30,scratch,56,9,fisher,1.0000000000000002,2.6020852139652106e-18,1.571971719460663e-13,0.0052603314226956225,0.0,0.19818469348355075
0.2,30,scratch,56,10,p_euclidean,1.0,8.881784197001252e-16,1.571971719460663e-13,0.0014372437905513483,0.0,0.188033431816504
0.2,30,scratch,56,10,fisher,1.0,2.168404344971009e-18,1.571971719460663e-13,0.003047840841461797,0.0,0.19731046363494475
0.2,30,scratch,56,11,p_euclidean,1.0,4.440892098500626e-16,1.0925635396397126e-13,0.004716846241696953,0.0,0.19629889127644742
0.2,30,scratch,56,11,fisher,1.0,3.903127820947816e-18,1.0925635396397126e-13,0.005523731233321226,0.0,0.19783914824513626
0.2,30,scratch,56,12,p_euclidean,1.0,4.163336342344337e-16,1.0925635396397126e-13,0.003967425000009652,0.0,0.19444995040167673
0.2,30,scratch,56,12,fisher,1.0,2.3852447794681098e-18,1.571971719460663e-13,0.0051015051019485495,0.0,0.197695350042644
0.2,30,scratch,56,13,p_euclidean,1.0,3.885780586188048e-16,1.0925635396397126e-13,0.004830504337481052,0.0,0.19567251532274837
0.2,30,scratch,56,13,fisher,1.0,2.168404344971009e-18,1.0925635396397126e-13,0.005618288132379025,0.0,0.19776914272604076
0.2,30,scratch,56,14,p_euclidean,1.0,7.216449660063518e-16,1.571971719460663e-13,0.002746751103572865,0.0,0.1917377798304098
0.2,30,scratch,56,14,fisher,1.0,2.8189256484623115e-18,1.571971719460663e-13,0.004329412301590093,0.0,0.1974697893479615
0.2,30,scratch,56,15,p_euclidean,1.0000000000000002,4.996003610813204e-16,1.571971719460663e-13,0.004619623360251543,0.0,0.19584810797674143
0.2,30,scratch,56,15,fisher,1.0000000000000002,2.168404344971009e-18,1.0925635396397126e-13,0.005383352354631543,0.0,0.19788613005578534
0.2,30,scratch,57,0,p_euclidean,1.0,9.71445146547012e-17,1.571971719460663e-13,0.006350707190364524,0.0,0.19993915469739554
0.2,30,scratch,57,0,fisher,1.0,1.1926223897340549e-18,1.571971719460663e-13,0.006817892376782981,0.0,0.1997095999212828
0.2,30,scratch,57,1,p_euclidean,1.0,1.5265566588595902e-16,1.0925635396397126e-13,0.006342195705366559,0.0,0.1999091080526219
0.2,30,scratch,57,1,fisher,1.0,1.0842021724855044e-18,1.571971719460663e-13,0.006801121505588737,0.0,0.19968248525935242
0.2,30,scratch,57,2,p_euclidean,1.0,9.71445146547012e-17,9.058379046855691e-14,0.0056192788672950415,0.0,0.19990423347740735
0.2,30,scratch,57,2,fisher,1.0,6.505213034913027e-19,1.571971719460663e-13,0.006293375556629837,0.0,0.19962071226310146
0.2,30,scratch,57,3,p_euclidean,1.0000000000000002,1.3877787807814457e-16,1.571971719460663e-13,0.006334461278824674,0.0,0.1999104145829233
0.2,30,scratch,57,3,fisher,1.0000000000000002,7.589415207398531e-19,1.571971719460663e-13,0.006802581851910819,0.0,0.19968951276814953
0.2,30,scratch,57,4,p_euclidean,1.0,1.3183898417423734e-16,1.571971719460663e-13,0.006163659716718513,0.0,0.19989510114368642
0.2,30,scratch,57,4,fisher,1.0,9.75781955236954e-19,1.571971719460663e-13,0.006646587269134236,0.0,0.19971849286452883
0.2,30,scratch,57,5,p_euclidean,1.0,9.71445146547012e-17,1.571971719460663e-13,0.005811405034970358,0.0,0.19992013092009936
0.2,30,scratch,57,5,fisher,1.0,8.131516293641283e-19,1.0925635396397126e-13,0.006407176061701102,0.0,0.19966706635204598
0.2,30,scratch,57,6,p_euclidean,0.9999999999999999,9.71445146547012e-17,1.571971719460663e-13,0.0064318261793543914,0.0,0.19987617757168633
0.2,30,scratch,57,6,fisher,0.9999999999999999,8.131516293641283e-19,1.571971719460663e-13,0.006864124053928024,0.0,0.19964773250258303
0.2,30,scratch,57,7,p_euclidean,1.0,1.3877787807814457e-16,1.571971719460663e-13,0.004860317359554041,0.0,0.19986993651332136
0.2,30,scratch,57,7,fisher,1.0,7.589415207398531e-19,2.2381142078531369e-13,0.00579872021708337,0.0,0.19965531905568157
0.2,30,scratch,57,8,p_euclidean,1.0,1.5959455978986625e-16,1.0925635396397126e-13,0.006371434831469803,0.0,0.19991719391502805
0.2,30,scratch,57,8,fisher,1.0,8.131516293641283e-19,1.0925635396397126e-13,0.0067599531684742285,0.0,0.1996995417161897
0.2,30,scratch,57,9,p_euclidean,1.0,8.326672684688674e-17,1.0925635396397126e-13,0.005664186608285753,0.0,0.19991689838953133
0.2,30,scratch,57,9,fisher,1.0,8.673617379884035e-19,1.571971719460663e-13,0.0063096813992892,0.0,0.19968271120337414
0.2,30,scratch,57,10,p_euclidean,1.0000000000000002,8.326672684688674e-17,9.058379046855691e-14,0.005778035058900392,0.0,0.19987877248065442
0.2,30,scratch,57,10,fisher,1.0000000000000002,6.505213034913027e-19,9.058379046855691e-14,0.006350912193531406,0.0,0.19961123807788875
0.2,30,scratch,57,11,p_euclidean,1.0,9.71445146547012e-17,1.0925635396397126e-13,0.006097814826264258,0.0,0.1998779105331335
0.2,30,scratch,57,11,fisher,1.0,9.75781955236954e-19,1.0925635396397126e-13,0.006580008869376887,0.0,0.19969191380668155
0.2,30,scratch,57,12,p_euclidean,1.0,1.249000902703301e-16,1.571971719460663e-13,0.006064169996018235,0.0,0.19992626377007788
0.2,30,scratch,57,12,fisher,1.0,9.75781955236954e-19,1.571971719460663e-13,0.006545512591751096,0.0,0.19969635612188205
0.2,30,scratch,57,13,p_euclidean,1.0,1.0408340855860843e-16,1.0925635396397126e-13,0.006133332315099125,0.0,0.19993036346422524
0.2,30,scratch,57,13,fisher,1.0,1.1384122811097797e-18,1.0925635396397126e-13,0.006610623836000427,0.0,0.1997174399191634
0.2,30,scratch,57,14,p_euclidean,1.0,9.020562075079397e-17,1.571971719460663e-13,0.006569248144835158,0.0,0.1999066360855116
0.2,30,scratch,57,14,fisher,1.0,6.505213034913027e-19,1.571971719460663e-13,0.00695518212610433,0.0,0.1996551856107872
0.2,30,scratch,57,15,p_euclidean,0.9999999999999998,9.71445146547012e-17,1.571971719460663e-13,0.005919179143501965,0.0,0.19989387865880331
0.2,30,scratch,57,15,fisher,0.9999999999999998,1.1926223897340549e-18,1.571971719460663e-13,0.006473416248459217,0.0,0.19968059455807735
0.2,30,scratch,58,0,p_euclidean,1.0000000000000002,1.5265566588595902e-16,1.571971719460663e-13,0.006393218920794149,0.0,0.1999714774925073
0.2,30,scratch,58,0,fisher,1.0000000000000002,1.3010426069826053e-18,1.0925635396397126e-13,0.006839240903218523,0.0,0.19975772578973616
0.2,30,scratch,58,1,p_euclidean,1.0,1.6653345369377348e-16,1.571971719460663e-13,0.006432088275529595,0.0,0.19997591443511556
0.2,30,scratch,58,1,fisher,1.0,1.0842021724855044e-18,1.0925635396397126e-13,0.006833034644329059,0.0,0.19976605743679549
0.2,30,scratch,58,2,p_euclidean,1.0,1.3877787807814457e-16,1.571971719460663e-13,0.005862345941103639,0.0,0.19995016070487193
0.2,30,scratch,58,2,fisher,1.0,8.673617379884035e-19,1.571971719460663e-13,0.006457509753553659,0.0,0.19972055468644248
0.2,30,scratch,58,3,p_euclidean,1.0,1.5265566588595902e-16,9.058379046855691e-14,0.005974063966573193,0.0,0.19996103652245906
0.2,30,scratch,58,3,fisher,1.0,1.3010426069826053e-18,1.0925635396397126e-13,0.006549465905414502,0.0,0.19975078647957867
0.2,30,scratch,58,4,p_euclidean,0.9999999999999999,1.942890293094024e-16,1.571971719460663e-13,0.005790025544372165,0.0,0.1999624018256552
0.2,30,scratch,58,4,fisher,0.9999999999999999,1.3010426069826053e-18,1.571971719460663e-13,0.006386504950616411,0.0,0.19977426067608742
0.2,30,scratch,58,5,p_euclidean,1.0,1.3183898417423734e-16,1.0925635396397126e-13,0.005642160894109615,0.0,0.19995951999536188
0.2,30,scratch,58,5,fisher,1.0,1.4094628242311558e-18,1.571971719460663e-13,0.006269988519145851,0.0,0.19974833794911073
0.2,30,scratch,58,6,p_euclidean,0.9999999999999998,1.5265566588595902e-16,1.571971719460663e-13,0.006795050477912852,0.0,0.199950004247572
0.2,30,scratch,58,6,fisher,0.9999999999999998,9.75781955236954e-19,1.0925635396397126e-13,0.0071276424953774665,0.0,0.19973335903576925
0.2,30,scratch,58,7,p_euclidean,1.0,1.942890293094024e-16,1.571971719460663e-13,0.005448769375333908,0.0,0.19993839160501217
0.2,30,scratch,58,7,fisher,1.0,1.0842021724855044e-18,1.571971719460663e-13,0.0061701433740857774,0.0,0.19973668042704962
0.2,30,scratch,58,8,p_euclidean,1.0000000000000002,1.8041124150158794e-16,9.058379046855691e-14,0.00638746462224725,0.0,0.19995855942365112
0.2,30,scratch,58,8,fisher,1.0000000000000002,1.7889335846010823e-18,1.571971719460663e-13,0.00678567244554029,0.0,0.19974986595993233
0.2,30,scratch,58,9,p_euclidean,0.9999999999999998,1.5265566588595902e-16,1.571971719460663e-13,0.005907393184451215,0.0,0.1999630362529853
0.2,30,scratch,58,9,fisher,0.9999999999999998,1.3010426069826053e-18,1.571971719460663e-13,0.006480509992478846,0.0,0.19974780346055293
0.2,30,scratch,58,10,p_euclidean,1.0,1.6653345369377348e-16,1.0925635396397126e-13,0.005967499025829707,0.0,0.19995338075664604
0.2,30,scratch,58,10,fisher,1.0,8.673617379884035e-19,1.571971719460663e-13,0.006485235950551343,0.0,0.19973881932258272
0.2,30,scratch,58,11,p_euclidean,1.0,2.7755575615628914e-16,1.571971719460663e-13,0.006398491562008306,0.0,0.1999669521504383
0.2,30,scratch,58,11,fisher,1.0,8.673617379884035e-19,1.571971719460663e-13,0.006784418549520152,0.0,0.19976544887268835
0.2,30,scratch,58,12,p_euclidean,1.0,2.498001805406602e-16,1.571971719460663e-13,0.006033152091205353,0.0,0.19996919587456263
0.2,30,scratch,58,12,fisher,1.0,1.1926223897340549e-18,1.0925635396397126e-13,0.006517310785343338,0.0,0.19975192496142394
0.2,30,scratch,58,13,p_euclidean,1.0,1.6653345369377348e-16,1.571971719460663e-13,0.0060520693398885975,0.0,0.19996053996680532
0.2,30,scratch,58,13,fisher,1.0,1.1926223897340549e-18,1.571971719460663e-13,0.006559177659514088,0.0,0.19976732028286784
0.2,30,scratch,58,14,p_euclidean,1.0,1.8041124150158794e-16,1.571971719460663e-13,0.0065545279082525705,0.0,0.19997025717264796
0.2,30,scratch,58,14,fisher,1.0,8.673617379884035e-19,1.571971719460663e-13,0.006941987418837776,0.0,0.19974293200757212
0.2,30,scratch,58,15,p_euclidean,1.0,1.6653345369377348e-16,1.0925635396397126e-13,0.006122167010802791,0.0,0.19995673863162866
0.2,30,scratch,58,15,fisher,1.0,1.0842021724855044e-18,1.0925635396397126e-13,0.0066016006833719745,0.0,0.1997586622955992
0.2,30,scratch,59,0,p_euclidean,0.9999999999999998,1.0800249583553523e-12,1.571971719460663e-13,0.006393218920795593,0.0,0.1999714774925073
0.2,30,scratch,59,0,fisher,0.9999999999999998,7.105427357601002e-15,1.0925635396397126e-13,0.006839240903219343,0.0,0.19975772578973616
0.2,30,scratch,59,1,p_euclidean,1.0,9.094947017729282e-13,1.0925635396397126e-13,0.006432088275530042,0.0,0.19997591443511556
0.2,30,scratch,59,1,fisher,1.0,6.217248937900877e-15,1.571971719460663e-13,0.006833034644329343,0.0,0.1997660574367977
0.2,30,scratch,59,2,p_euclidean,1.0,1.0231815394945443e-12,1.571971719460663e-13,0.005862345941106849,0.0,0.19995016070487193
0.2,30,scratch,59,2,fisher,1.0,6.217248937900877e-15,1.571971719460663e-13,0.006457509753555752,0.0,0.19972055468644026
0.2,30,scratch,59,3,p_euclidean,1.0,7.958078640513122e-13,1.571971719460663e-13,0.005974063966575129,0.0,0.1999610365224635
0.2,30,scratch,59,3,fisher,1.0,4.440892098500626e-15,1.571971719460663e-13,0.006549465905415702,0.0,0.19975078647957867
0.2,30,scratch,59,4,p_euclidean,1.0000000000000002,8.526512829121202e-13,1.7586973544148066e-13,0.005790025544377838,0.0,0.1999624018256552
0.2,30,scratch,59,4,fisher,1.0000000000000002,6.217248937900877e-15,1.571971719460663e-13,0.006386504950620341,0.0,0.19977426067608742
0.2,30,scratch,59,5,p_euclidean,1.0,1.0516032489249483e-12,1.0925635396397126e-13,0.005642160894113713,0.0,0.19995951999536188
0.2,30,scratch,59,5,fisher,1.0,4.884981308350689e-15,1.571971719460663e-13,0.006269988519148677,0.0,0.19974833794911073
0.2,30,scratch,59,6,p_euclidean,1.0000000000000002,7.389644451905042e-13,1.571971719460663e-13,0.006795050477913453,0.0,0.19995000424757423
0.2,30,scratch,59,6,fisher,1.0000000000000002,6.661338147750939e-15,1.571971719460663e-13,0.007127642495377654,0.0,0.19973335903576703
0.2,30,scratch,59,7,p_euclidean,1.0,6.821210263296962e-13,1.571971719460663e-13,0.00544876937534547,0.0,0.1999383916050144
0.2,30,scratch,59,7,fisher,1.0,5.329070518200751e-15,1.571971719460663e-13,0.006170143374093378,0.0,0.19973668042705406
0.2,30,scratch,59,8,p_euclidean,0.9999999999999998,6.536993168992922e-13,1.571971719460663e-13,0.006387464622248402,0.0,0.19995855942365112
0.2,30,scratch,59,8,fisher,0.9999999999999998,6.439293542825908e-15,1.0925635396397126e-13,0.006785672445541115,0.0,0.19974986595993455
0.2,30,scratch,59,9,p_euclidean,0.9999999999999999,6.821210263296962e-13,1.571971719460663e-13,0.005907393184455591,0.0,0.1999630362529853
0.2,30,scratch,59,9,fisher,0.9999999999999999,7.105427357601002e-15,1.0925635396397126e-13,0.006480509992481852,0.0,0.1997478034605507
0.2,30,scratch,59,10,p_euclidean,0.9999999999999998,9.094947017729282e-13,1.571971719460663e-13,0.0059674990258323166,0.0,0.19995338075664604
0.2,30,scratch,59,10,fisher,0.9999999999999998,5.329070518200751e-15,9.058379046855691e-14,0.0064852359505532696,0.0,0.19973881932258272
0.2,30,scratch,59,11,p_euclidean,0.9999999999999998,1.1368683772161603e-12,1.0925635396397126e-13,0.006398491562008381,0.0,0.19996695215043608
0.2,30,scratch,59,11,fisher,0.9999999999999998,7.993605777301127e-15,1.571971719460663e-13,0.006784418549520298,0.0,0.19976544887268835
0.2,30,scratch,59,12,p_euclidean,1.0000000000000002,9.094947017729282e-13,1.571971719460663e-13,0.006033152091207483,0.0,0.19996919587456038
0.2,30,scratch,59,12,fisher,1.0000000000000002,6.217248937900877e-15,1.571971719460663e-13,0.0065173107853448925,0.0,0.19975192496142838
0.2,30,scratch,59,13,p_euclidean,1.0,6.821210263296962e-13,9.058379046855691e-14,0.006052069339891139,0.0,0.19996053996680532
0.2,30,scratch,59,13,fisher,1.0,5.329070518200751e-15,1.571971719460663e-13,0.00655917765951587,0.0,0.19976732028286784
0.2,30,scratch,59,14,p_euclidean,1.0,7.389644451905042e-13,1.571971719460663e-13,0.00655452790825265,0.0,0.1999702571726524
0.2,30,scratch,59,14,fisher,1.0,6.217248937900877e-15,9.058379046855691e-14,0.006941987418837732,0.0,0.19974293200757212
0.2,30,scratch,59,15,p_euclidean,1.0,7.958078640513122e-13,1.571971719460663e-13,0.0061221670108067335,0.0,0.19995673863163088
0.2,30,scratch,59,15,fisher,1.0,6.661338147750939e-15,9.058379046855691e-14,0.0066016006833747205,0.0,0.1997586622955992
0.2,30,scratch,60,0,p_euclidean,1.0,3.469446951953614e-17,1.571971719460663e-13,0.006601275236432907,0.0,0.199813110404041
0.2,30,scratch,60,0,fisher,1.0,3.2526065174565133e-19,1.0925635396397126e-13,0.00693334728975059,0.0,0.19944562031052337
0.2,30,scratch,60,1,p_euclidean,1.0,2.42861286636753e-17,1.571971719460663e-13,0.006739515244279404,0.0,0.1997550131490092
0.2,30,scratch,60,1,fisher,1.0,2.168404344971009e-19,1.571971719460663e-13,0.007067343483969929,0.0,0.19932512094263463
0.2,30,scratch,60,2,p_euclidean,0.9999999999999998,4.85722573273506e-17,9.058379046855691e-14,0.005776559014052198,0.0,0.19969664273451865
