dataset,bank,candidate,probe,geometry,steps,initial_cosine,max_sum_error,max_step_error,minimum_probability,stationary_fraction,endpoint_fr_distance
matched,epoch135,5,7,p_euclidean,60,1.0,3.183231456205249e-12,1.993641254686984e-12,0.009481317746853814,0.0,0.029989807461182554
matched,epoch135,5,7,fisher,60,1.0,2.1316282072803006e-14,1.5590724241135168e-12,0.009492689075425881,0.0,0.029988418904666903
matched,epoch135,5,8,initial,0,1.0,7.105427357601002e-15,0.0,0.01,0.0,0.0
matched,epoch135,5,8,p_euclidean,30,1.0,2.2737367544323206e-12,6.156748288271841e-13,0.009481830524485618,0.0,0.029989224331056732
matched,epoch135,5,8,fisher,30,1.0,1.7763568394002505e-14,1.160682227413501e-12,0.009491525222684993,0.0,0.02998881645930148
matched,epoch135,5,8,p_euclidean,60,1.0,2.2737367544323206e-12,1.105462834986859e-12,0.009481454969485914,0.0,0.02998924377102447
matched,epoch135,5,8,fisher,60,1.0,2.1316282072803006e-14,1.993641254686984e-12,0.009491864560156087,0.0,0.02998876550010637
matched,epoch135,5,9,initial,0,1.0,2.2737367544323206e-13,0.0,0.01,0.0,0.0
matched,epoch135,5,9,p_euclidean,30,1.0,2.0463630789890885e-12,6.156748288271841e-13,0.009468276940717089,0.0,0.029989474287590585
matched,epoch135,5,9,fisher,30,1.0,1.5987211554602254e-14,1.0597640386772467e-12,0.009479133167183766,0.0,0.029988396535204725
matched,epoch135,5,9,p_euclidean,60,1.0,1.9326762412674725e-12,1.993641254686984e-12,0.009468314215050675,0.0,0.029989561914193004
matched,epoch135,5,9,fisher,60,1.0,1.9539925233402755e-14,1.993641254686984e-12,0.009479419175162528,0.0,0.029988284017270456
matched,epoch135,5,10,initial,0,1.0000000000000002,2.8421709430404007e-13,0.0,0.01,0.0,0.0
matched,epoch135,5,10,p_euclidean,30,1.0000000000000002,2.6716406864579767e-12,7.165930175634383e-13,0.009458211577764395,0.0,0.029987123511710987
matched,epoch135,5,10,fisher,30,1.0000000000000002,1.2878587085651816e-14,1.160682227413501e-12,0.00947090181955017,0.0,0.029987698322429913
matched,epoch135,5,10,p_euclidean,60,1.0000000000000002,2.8990143619012088e-12,1.5590724241135168e-12,0.009457463695621048,0.0,0.02998692468342947
matched,epoch135,5,10,fisher,60,1.0000000000000002,1.6431300764452317e-14,1.993641254686984e-12,0.00947124432968583,0.0,0.029987437185359185
matched,epoch135,5,11,initial,0,1.0,2.2737367544323206e-13,0.0,0.01,0.0,0.0
matched,epoch135,5,11,p_euclidean,30,1.0,3.637978807091713e-12,1.160682227413501e-12,0.009448776939195607,0.0,0.029987796793749525
matched,epoch135,5,11,fisher,30,1.0,2.1316282072803006e-14,6.156748288271841e-13,0.009462013076155323,0.0,0.029985651625875364
matched,epoch135,5,11,p_euclidean,60,1.0,3.183231456205249e-12,2.447250843813642e-12,0.00944889240746593,0.0,0.029987742116358056
matched,epoch135,5,11,fisher,60,1.0,1.9539925233402755e-14,1.993641254686984e-12,0.009461906925663066,0.0,0.029985578638232264
matched,epoch135,5,12,initial,0,1.0,4.547473508864641e-13,0.0,0.01,0.0,0.0
matched,epoch135,5,12,p_euclidean,30,1.0,2.2737367544323206e-12,1.0597640386772467e-12,0.009502576105298628,0.0,0.0299871900275401
matched,epoch135,5,12,fisher,30,1.0,2.1316282072803006e-14,7.165930175634383e-13,0.009511727556421126,0.0,0.02998743969346091
matched,epoch135,5,12,p_euclidean,60,1.0,3.183231456205249e-12,1.993641254686984e-12,0.009502178383265511,0.0,0.029987162100811125
matched,epoch135,5,12,fisher,60,1.0,1.7763568394002505e-14,1.993641254686984e-12,0.00951151541047147,0.0,0.029987467619027996
matched,epoch135,5,13,initial,0,1.0,9.094947017729282e-13,0.0,0.01,0.0,0.0
matched,epoch135,5,13,p_euclidean,30,1.0,1.8189894035458565e-12,1.0597640386772467e-12,0.009410317324852197,0.0,0.02997776368885838
matched,epoch135,5,13,fisher,30,1.0,1.0658141036401503e-14,7.165930175634383e-13,0.009426426791828256,0.0,0.029978664600138975
matched,epoch135,5,13,p_euclidean,60,1.0,1.8189894035458565e-12,1.5590724241135168e-12,0.009409149922683551,0.0,0.02997786708627642
matched,epoch135,5,13,fisher,60,1.0,1.0658141036401503e-14,1.105462834986859e-12,0.009426231577698417,0.0,0.029979019569115382
matched,epoch135,5,14,initial,0,1.0000000000000002,6.821210263296962e-13,0.0,0.01,0.0,0.0
matched,epoch135,5,14,p_euclidean,30,1.0000000000000002,2.9558577807620168e-12,7.165930175634383e-13,0.0094238354997403,0.0,0.029988385133733832
matched,epoch135,5,14,fisher,30,1.0000000000000002,1.7763568394002505e-14,1.0597640386772467e-12,0.009438079157899647,0.0,0.029988145094170512
matched,epoch135,5,14,p_euclidean,60,1.0000000000000002,2.9558577807620168e-12,1.993641254686984e-12,0.009424035139333941,0.0,0.029988466553894026
matched,epoch135,5,14,fisher,60,1.0000000000000002,1.7763568394002505e-14,1.5590724241135168e-12,0.009438528106017774,0.0,0.029988223857312864
matched,epoch135,5,15,initial,0,1.0,1.3642420526593924e-12,0.0,0.01,0.0,0.0
matched,epoch135,5,15,p_euclidean,30,1.0,2.5011104298755527e-12,7.165930175634383e-13,0.009497658804451168,0.0,0.029984489226909317
matched,epoch135,5,15,fisher,30,1.0,2.1316282072803006e-14,6.156748288271841e-13,0.009508005126610031,0.0,0.02998472285321831
matched,epoch135,5,15,p_euclidean,60,1.0,2.5011104298755527e-12,1.5590724241135168e-12,0.009497794017602082,0.0,0.029984526488290218
matched,epoch135,5,15,fisher,60,1.0,1.5987211554602254e-14,1.993641254686984e-12,0.00950829650268528,0.0,0.029984758220967616
matched,epoch135,6,0,initial,0,1.0,1.1102230246251565e-16,0.0,0.01,0.0,0.0
matched,epoch135,6,0,p_euclidean,30,1.0,2.7755575615628914e-16,7.165930175634383e-13,0.009478749449667116,0.0,0.02999996028634083
matched,epoch135,6,0,fisher,30,1.0,3.0357660829594124e-18,7.165930175634383e-13,0.009487209308839614,0.0,0.029999128111979894
matched,epoch135,6,0,p_euclidean,60,1.0,3.885780586188048e-16,1.993641254686984e-12,0.009478736241200342,0.0,0.02999996024626762
matched,epoch135,6,0,fisher,60,1.0,2.6020852139652106e-18,1.105462834986859e-12,0.009487340233789611,0.0,0.02999912736855467
matched,epoch135,6,1,initial,0,1.0,1.1102230246251565e-16,0.0,0.01,0.0,0.0
matched,epoch135,6,1,p_euclidean,30,1.0,4.440892098500626e-16,7.165930175634383e-13,0.009478042171360897,0.0,0.029999946549829067
matched,epoch135,6,1,fisher,30,1.0,2.6020852139652106e-18,1.0597640386772467e-12,0.009486800472960265,0.0,0.029999126415683006
matched,epoch135,6,1,p_euclidean,60,1.0,3.3306690738754696e-16,1.993641254686984e-12,0.009478020089965594,0.0,0.029999946486913957
matched,epoch135,6,1,fisher,60,1.0,2.6020852139652106e-18,1.993641254686984e-12,0.00948692799238542,0.0,0.0299991256937827
matched,epoch135,6,2,initial,0,0.9999999999999999,1.6653345369377348e-16,0.0,0.01,0.0,0.0
matched,epoch135,6,2,p_euclidean,30,0.9999999999999999,3.0531133177191805e-16,1.0597640386772467e-12,0.009444371118009434,0.0,0.029999960832828614
matched,epoch135,6,2,fisher,30,0.9999999999999999,2.6020852139652106e-18,1.160682227413501e-12,0.009454947138158424,0.0,0.02999906960544814
matched,epoch135,6,2,p_euclidean,60,0.9999999999999999,3.0531133177191805e-16,2.8818196743871094e-12,0.009444347762664687,0.0,0.029999960789320986
matched,epoch135,6,2,fisher,60,0.9999999999999999,2.6020852139652106e-18,2.447250843813642e-12,0.009455103857304373,0.0,0.0299990688439458
matched,epoch135,6,3,initial,0,1.0,8.326672684688674e-17,0.0,0.01,0.0,0.0
matched,epoch135,6,3,p_euclidean,30,1.0,3.3306690738754696e-16,7.165930175634383e-13,0.009438164888847604,0.0,0.02999996140822772
matched,epoch135,6,3,fisher,30,1.0,2.168404344971009e-18,1.0597640386772467e-12,0.009448990098340992,0.0,0.02999905861711211
matched,epoch135,6,3,p_euclidean,60,1.0,3.608224830031759e-16,1.993641254686984e-12,0.009438140868603532,0.0,0.029999961376326073
matched,epoch135,6,3,fisher,60,1.0,3.469446951953614e-18,1.5590724241135168e-12,0.009449150437838063,0.0,0.02999905789768244
matched,epoch135,6,4,initial,0,1.0,5.551115123125783e-17,0.0,0.01,0.0,0.0
matched,epoch135,6,4,p_euclidean,30,1.0,2.7755575615628914e-16,6.156748288271841e-13,0.009475509645386236,0.0,0.029999962060161155
matched,epoch135,6,4,fisher,30,1.0,2.3852447794681098e-18,1.0597640386772467e-12,0.009484675847326091,0.0,0.02999908829638005
matched,epoch135,6,4,p_euclidean,60,1.0,3.885780586188048e-16,1.5590724241135168e-12,0.0094755033352145,0.0,0.029999962016742352
matched,epoch135,6,4,fisher,60,1.0,1.951563910473908e-18,2.8818196743871094e-12,0.009484825011994408,0.0,0.029999087573664606
matched,epoch135,6,5,initial,0,0.9999999999999999,2.7755575615628914e-17,0.0,0.01,0.0,0.0
matched,epoch135,6,5,p_euclidean,30,0.9999999999999999,2.8449465006019636e-16,1.160682227413501e-12,0.009449819409566665,0.0,0.029999963989492638
matched,epoch135,6,5,fisher,30,0.9999999999999999,1.8431436932253575e-18,7.165930175634383e-13,0.009460540095048039,0.0,0.02999904562974363
matched,epoch135,6,5,p_euclidean,60,0.9999999999999999,3.608224830031759e-16,1.993641254686984e-12,0.009449790644755094,0.0,0.02999996396274263
matched,epoch135,6,5,fisher,60,0.9999999999999999,2.710505431213761e-18,1.993641254686984e-12,0.00946069415669152,0.0,0.029999044836397277
matched,epoch135,6,6,initial,0,0.9999999999999999,1.3877787807814457e-17,0.0,0.01,0.0,0.0
matched,epoch135,6,6,p_euclidean,30,0.9999999999999999,2.636779683484747e-16,1.160682227413501e-12,0.009495959712705674,0.0,0.02999992359143069
matched,epoch135,6,6,fisher,30,0.9999999999999999,1.951563910473908e-18,7.165930175634383e-13,0.009504519360469548,0.0,0.029999075699805207
matched,epoch135,6,6,p_euclidean,60,0.9999999999999999,2.914335439641036e-16,1.105462834986859e-12,0.009495955821415472,0.0,0.029999923552393684
matched,epoch135,6,6,fisher,60,0.9999999999999999,1.734723475976807e-18,1.993641254686984e-12,0.00950466053810254,0.0,0.029999074967141184
matched,epoch135,6,7,initial,0,1.0,5.551115123125783e-17,0.0,0.01,0.0,0.0
matched,epoch135,6,7,p_euclidean,30,1.0,3.3306690738754696e-16,1.160682227413501e-12,0.009428595298127911,0.0,0.02999993372725331
matched,epoch135,6,7,fisher,30,1.0,2.6020852139652106e-18,1.160682227413501e-12,0.009440159305786075,0.0,0.029999086711924975
matched,epoch135,6,7,p_euclidean,60,1.0,4.163336342344337e-16,1.5590724241135168e-12,0.009428564039556263,0.0,0.029999933670466848
matched,epoch135,6,7,fisher,60,1.0,2.6020852139652106e-18,1.993641254686984e-12,0.00944032495495508,0.0,0.029999085984605458
matched,epoch135,6,8,initial,0,1.0,8.673617379884035e-19,0.0,0.01,0.0,0.0
matched,epoch135,6,8,p_euclidean,30,1.0,2.7755575615628914e-16,7.165930175634383e-13,0.00948785762715988,0.0,0.029999975969260295
matched,epoch135,6,8,fisher,30,1.0,2.168404344971009e-18,1.0597640386772467e-12,0.00949578394950199,0.0,0.029999116125744837
matched,epoch135,6,8,p_euclidean,60,1.0,3.3306690738754696e-16,1.993641254686984e-12,0.00948786039716056,0.0,0.029999975957846765
matched,epoch135,6,8,fisher,60,1.0,2.6020852139652106e-18,1.993641254686984e-12,0.009495920986953153,0.0,0.029999115408803612
matched,epoch135,6,9,initial,0,0.9999999999999999,1.3877787807814457e-16,0.0,0.01,0.0,0.0
matched,epoch135,6,9,p_euclidean,30,0.9999999999999999,3.0531133177191805e-16,1.5038532485273093e-12,0.009424460632275542,0.0,0.029999971829642313
matched,epoch135,6,9,fisher,30,0.9999999999999999,2.2768245622195593e-18,1.0597640386772467e-12,0.009435918725859093,0.0,0.02999907020295189
matched,epoch135,6,9,p_euclidean,60,0.9999999999999999,3.191891195797325e-16,2.8818196743871094e-12,0.009424430951753705,0.0,0.02999997181942787
matched,epoch135,6,9,fisher,60,0.9999999999999999,2.6020852139652106e-18,1.993641254686984e-12,0.009436084206062434,0.0,0.02999906944421791
matched,epoch135,6,10,initial,0,1.0,8.326672684688674e-17,0.0,0.01,0.0,0.0
matched,epoch135,6,10,p_euclidean,30,1.0,2.220446049250313e-16,7.165930175634383e-13,0.009463750447567773,0.0,0.029999949509000385
matched,epoch135,6,10,fisher,30,1.0,2.6020852139652106e-18,7.165930175634383e-13,0.009472948193889684,0.0,0.029999105813656397
matched,epoch135,6,10,p_euclidean,60,1.0,3.0531133177191805e-16,1.105462834986859e-12,0.009463740340561494,0.0,0.029999949470437125
matched,epoch135,6,10,fisher,60,1.0,2.6020852139652106e-18,1.105462834986859e-12,0.009473094284733691,0.0,0.029999105086899895
matched,epoch135,6,11,initial,0,1.0,8.326672684688674e-17,0.0,0.01,0.0,0.0
matched,epoch135,6,11,p_euclidean,30,1.0,3.608224830031759e-16,1.0597640386772467e-12,0.009432145370922948,0.0,0.02999997907251156
matched,epoch135,6,11,fisher,30,1.0,1.951563910473908e-18,7.165930175634383e-13,0.00944299869175483,0.0,0.029999055010622264
matched,epoch135,6,11,p_euclidean,60,1.0,3.608224830031759e-16,1.993641254686984e-12,0.009432122366281619,0.0,0.029999979047419557
matched,epoch135,6,11,fisher,60,1.0,2.3852447794681098e-18,2.8818196743871094e-12,0.009443160396455277,0.0,0.029999054254404578
matched,epoch135,6,12,initial,0,1.0,2.7755575615628914e-17,0.0,0.01,0.0,0.0
matched,epoch135,6,12,p_euclidean,30,1.0,3.3306690738754696e-16,7.165930175634383e-13,0.009483761359958756,0.0,0.02999996099477943
matched,epoch135,6,12,fisher,30,1.0,2.168404344971009e-18,7.165930175634383e-13,0.009492685760855222,0.0,0.02999908209873816
matched,epoch135,6,12,p_euclidean,60,1.0,3.0531133177191805e-16,1.5590724241135168e-12,0.009483745151324283,0.0,0.02999996095825908
matched,epoch135,6,12,fisher,60,1.0,2.168404344971009e-18,1.105462834986859e-12,0.0094928216156136,0.0,0.029999081374645797
matched,epoch135,6,13,initial,0,1.0,2.7755575615628914e-17,0.0,0.01,0.0,0.0
matched,epoch135,6,13,p_euclidean,30,1.0,3.0531133177191805e-16,7.165930175634383e-13,0.00948377783233767,0.0,0.02999994790693015
matched,epoch135,6,13,fisher,30,1.0,1.734723475976807e-18,7.165930175634383e-13,0.009492620174427419,0.0,0.029999108460265628
matched,epoch135,6,13,p_euclidean,60,1.0,3.608224830031759e-16,1.993641254686984e-12,0.00948373502432658,0.0,0.029999947847775148
matched,epoch135,6,13,fisher,60,1.0,2.6020852139652106e-18,1.105462834986859e-12,0.009492729789445589,0.0,0.02999910772754319
matched,epoch135,6,14,initial,0,0.9999999999999999,1.3877787807814457e-17,0.0,0.01,0.0,0.0
matched,epoch135,6,14,p_euclidean,30,0.9999999999999999,2.3592239273284576e-16,1.160682227413501e-12,0.009451275191455003,0.0,0.0299999748233478
matched,epoch135,6,14,fisher,30,0.9999999999999999,1.5178830414797062e-18,6.156748288271841e-13,0.009461400718357181,0.0,0.02999900455450833
matched,epoch135,6,14,p_euclidean,60,0.9999999999999999,2.636779683484747e-16,1.993641254686984e-12,0.00945124873059296,0.0,0.029999974794229233
matched,epoch135,6,14,fisher,60,0.9999999999999999,2.3852447794681098e-18,1.993641254686984e-12,0.009461547169391293,0.0,0.029999003729450677
matched,epoch135,6,15,initial,0,1.0,5.551115123125783e-17,0.0,0.01,0.0,0.0
matched,epoch135,6,15,p_euclidean,30,1.0,2.498001805406602e-16,7.165930175634383e-13,0.009504066905513418,0.0,0.029999946336169356
matched,epoch135,6,15,fisher,30,1.0,1.951563910473908e-18,1.0597640386772467e-12,0.009512559078716303,0.0,0.029999051826830502
matched,epoch135,6,15,p_euclidean,60,1.0,3.3306690738754696e-16,1.993641254686984e-12,0.009504041382125279,0.0,0.029999946268620733
matched,epoch135,6,15,fisher,60,1.0,3.2526065174565133e-18,1.993641254686984e-12,0.009512679029486928,0.0,0.029999051091678823
matched,epoch135,7,0,initial,0,0.9999999999999999,0.0,0.0,0.01,0.0,0.0
matched,epoch135,7,0,p_euclidean,30,0.9999999999999999,4.440892098500626e-15,1.160682227413501e-12,0.009379239119183952,0.0,0.029999362271296032
matched,epoch135,7,0,fisher,30,0.9999999999999999,3.469446951953614e-17,7.165930175634383e-13,0.009391729665994119,0.0,0.029998742313620083
matched,epoch135,7,0,p_euclidean,60,0.9999999999999999,4.440892098500626e-15,1.105462834986859e-12,0.009379175883921499,0.0,0.029999365952715597
matched,epoch135,7,0,fisher,60,0.9999999999999999,3.469446951953614e-17,2.447250843813642e-12,0.009391883589332514,0.0,0.029998747566072605
matched,epoch135,7,1,initial,0,1.0,2.6645352591003757e-15,0.0,0.01,0.0,0.0
matched,epoch135,7,1,p_euclidean,30,1.0,5.329070518200751e-15,7.165930175634383e-13,0.009404229882507446,0.0,0.029999448292546874
matched,epoch135,7,1,fisher,30,1.0,3.469446951953614e-17,7.165930175634383e-13,0.00941517371055454,0.0,0.029998682700863543
matched,epoch135,7,1,p_euclidean,60,1.0,4.440892098500626e-15,1.993641254686984e-12,0.009404195096309687,0.0,0.02999945337624573
matched,epoch135,7,1,fisher,60,1.0,3.469446951953614e-17,1.5590724241135168e-12,0.009415363936883206,0.0,0.029998687345496627
matched,epoch135,7,2,initial,0,1.0,4.440892098500626e-16,0.0,0.01,0.0,0.0
matched,epoch135,7,2,p_euclidean,30,1.0,3.9968028886505635e-15,1.0597640386772467e-12,0.00939243776741327,0.0,0.029998825686357956
matched,epoch135,7,2,fisher,30,1.0,2.0816681711721685e-17,1.160682227413501e-12,0.009405261367599437,0.0,0.029998320045041427
matched,epoch135,7,2,p_euclidean,60,1.0,4.440892098500626e-15,1.105462834986859e-12,0.00939235595668701,0.0,0.029998833960905854
matched,epoch135,7,2,fisher,60,1.0,3.469446951953614e-17,2.8818196743871094e-12,0.009405392459297902,0.0,0.029998304944962834
matched,epoch135,7,3,initial,0,1.0,1.3322676295501878e-15,0.0,0.01,0.0,0.0
matched,epoch135,7,3,p_euclidean,30,1.0,5.329070518200751e-15,7.165930175634383e-13,0.009306100089387847,0.0,0.029998430261032136
matched,epoch135,7,3,fisher,30,1.0,2.0816681711721685e-17,7.165930175634383e-13,0.009324410506627077,0.0,0.029998017404883927
matched,epoch135,7,3,p_euclidean,60,1.0,5.329070518200751e-15,1.993641254686984e-12,0.009305935985500667,0.0,0.029998430116290463
matched,epoch135,7,3,fisher,60,1.0,3.122502256758253e-17,1.993641254686984e-12,0.009324545288608077,0.0,0.029998017755143755
matched,epoch135,7,4,initial,0,1.0,0.0,0.0,0.01,0.0,0.0
matched,epoch135,7,4,p_euclidean,30,1.0,3.774758283725532e-15,1.5038532485273093e-12,0.009413039272121502,0.0,0.029999243645436047
matched,epoch135,7,4,fisher,30,1.0,2.42861286636753e-17,6.156748288271841e-13,0.009424715784324396,0.0,0.029998822378172533
matched,epoch135,7,4,p_euclidean,60,1.0,3.774758283725532e-15,2.447250843813642e-12,0.00941296382677636,0.0,0.029999247651238424
matched,epoch135,7,4,fisher,60,1.0,3.469446951953614e-17,1.993641254686984e-12,0.009424839260128154,0.0,0.029998816196478956
matched,epoch135,7,5,initial,0,0.9999999999999997,3.1086244689504383e-15,0.0,0.01,0.0,0.0
matched,epoch135,7,5,p_euclidean,30,0.9999999999999997,3.1086244689504383e-15,6.156748288271841e-13,0.009415235493262153,0.0,0.029998212605435236
matched,epoch135,7,5,fisher,30,0.9999999999999997,2.42861286636753e-17,6.156748288271841e-13,0.0094276138392963,0.0,0.029997407376391005
matched,epoch135,7,5,p_euclidean,60,0.9999999999999997,4.440892098500626e-15,1.105462834986859e-12,0.009415126646915328,0.0,0.029998184766349658
matched,epoch135,7,5,fisher,60,0.9999999999999997,3.122502256758253e-17,1.105462834986859e-12,0.009427724395774353,0.0,0.029997369694059313
matched,epoch135,7,6,initial,0,1.0,1.7763568394002505e-15,0.0,0.01,0.0,0.0
matched,epoch135,7,6,p_euclidean,30,1.0,3.9968028886505635e-15,1.0597640386772467e-12,0.009317628593688261,0.0,0.029999116135885552
matched,epoch135,7,6,fisher,30,1.0,1.3877787807814457e-17,6.156748288271841e-13,0.009335401660782876,0.0,0.02999857639174886
matched,epoch135,7,6,p_euclidean,60,1.0,5.329070518200751e-15,1.993641254686984e-12,0.009317486440693447,0.0,0.029999102004076534
matched,epoch135,7,6,fisher,60,1.0,2.7755575615628914e-17,1.993641254686984e-12,0.009335574325956643,0.0,0.029998572886669257
